PlayerId,DisplayName,GameIndex,Date,MatchId,Map,Server,Team,Teammates,Opponents,Winner,Before,Delta,After
126107614240178176,Carbon,59,2025-10-12T00:46:15.000Z,L9BVTY,stormz2_lg,TFC East US Server,Blue,"Ricky, Death, spek","Moreno, asie slater, MightyMouse, killu",RED,1547,-16,1531
255834576742645761,Ricky,4,2025-10-12T00:46:15.000Z,L9BVTY,stormz2_lg,TFC East US Server,Blue,"Carbon, Death, spek","Moreno, asie slater, MightyMouse, killu",RED,2016,-16,2000
241378469454413834,Death,68,2025-10-12T00:46:15.000Z,L9BVTY,stormz2_lg,TFC East US Server,Blue,"Carbon, Ricky, spek","Moreno, asie slater, MightyMouse, killu",RED,2258,-16,2242
183763294996135936,spek,45,2025-10-12T00:46:15.000Z,L9BVTY,stormz2_lg,TFC East US Server,Blue,"Carbon, Ricky, Death","Moreno, asie slater, MightyMouse, killu",RED,1775,-16,1759
1291623909950754817,Moreno,81,2025-10-12T00:46:15.000Z,L9BVTY,stormz2_lg,TFC East US Server,Red,"asie slater, MightyMouse, killu","Carbon, Ricky, Death, spek",RED,1839,16,1855
696155341951598649,asie slater,8,2025-10-12T00:46:15.000Z,L9BVTY,stormz2_lg,TFC East US Server,Red,"Moreno, MightyMouse, killu","Carbon, Ricky, Death, spek",RED,871,16,887
308791843057958912,MightyMouse,8,2025-10-12T00:46:15.000Z,L9BVTY,stormz2_lg,TFC East US Server,Red,"Moreno, asie slater, killu","Carbon, Ricky, Death, spek",RED,3568,16,3584
742572718095859793,killu,31,2025-10-12T00:46:15.000Z,L9BVTY,stormz2_lg,TFC East US Server,Red,"Moreno, asie slater, MightyMouse","Carbon, Ricky, Death, spek",RED,1341,16,1357
404362334988140554,omeN,25,2025-10-12T01:28:08.000Z,345VXB,fry_baked_lg,TFC East US Server,Blue,"Ricky, Death, spek","Carbon, asie slater, MightyMouse, killu",RED,1438,-17,1421
255834576742645761,Ricky,5,2025-10-12T01:28:08.000Z,345VXB,fry_baked_lg,TFC East US Server,Blue,"omeN, Death, spek","Carbon, asie slater, MightyMouse, killu",RED,2000,-17,1983
241378469454413834,Death,69,2025-10-12T01:28:08.000Z,345VXB,fry_baked_lg,TFC East US Server,Blue,"omeN, Ricky, spek","Carbon, asie slater, MightyMouse, killu",RED,2242,-17,2225
183763294996135936,spek,46,2025-10-12T01:28:08.000Z,345VXB,fry_baked_lg,TFC East US Server,Blue,"omeN, Ricky, Death","Carbon, asie slater, MightyMouse, killu",RED,1759,-17,1742
126107614240178176,Carbon,60,2025-10-12T01:28:08.000Z,345VXB,fry_baked_lg,TFC East US Server,Red,"asie slater, MightyMouse, killu","omeN, Ricky, Death, spek",RED,1531,17,1548
696155341951598649,asie slater,9,2025-10-12T01:28:08.000Z,345VXB,fry_baked_lg,TFC East US Server,Red,"Carbon, MightyMouse, killu","omeN, Ricky, Death, spek",RED,887,17,904
308791843057958912,MightyMouse,9,2025-10-12T01:28:08.000Z,345VXB,fry_baked_lg,TFC East US Server,Red,"Carbon, asie slater, killu","omeN, Ricky, Death, spek",RED,3584,17,3601
742572718095859793,killu,32,2025-10-12T01:28:08.000Z,345VXB,fry_baked_lg,TFC East US Server,Red,"Carbon, asie slater, MightyMouse","omeN, Ricky, Death, spek",RED,1357,17,1374
712662788496949329,Stryder,2,2025-10-12T02:17:42.000Z,LCTWTP,momentum-ost,TFC East US Server,Blue,"the Paper, fatal, spek","rufi0, omeN, Carbon, Death",BLUE,1501,48,1549
193225438355652608,the Paper,25,2025-10-12T02:17:42.000Z,LCTWTP,momentum-ost,TFC East US Server,Blue,"Stryder, fatal, spek","rufi0, omeN, Carbon, Death",BLUE,1347,48,1395
305373873409622017,fatal,19,2025-10-12T02:17:42.000Z,LCTWTP,momentum-ost,TFC East US Server,Blue,"Stryder, the Paper, spek","rufi0, omeN, Carbon, Death",BLUE,2865,48,2913
183763294996135936,spek,47,2025-10-12T02:17:42.000Z,LCTWTP,momentum-ost,TFC East US Server,Blue,"Stryder, the Paper, fatal","rufi0, omeN, Carbon, Death",BLUE,1742,48,1790
468578577537826831,rufi0,64,2025-10-12T02:17:42.000Z,LCTWTP,momentum-ost,TFC East US Server,Red,"omeN, Carbon, Death","Stryder, the Paper, fatal, spek",BLUE,2301,-16,2285
404362334988140554,omeN,26,2025-10-12T02:17:42.000Z,LCTWTP,momentum-ost,TFC East US Server,Red,"rufi0, Carbon, Death","Stryder, the Paper, fatal, spek",BLUE,1421,-16,1405
126107614240178176,Carbon,61,2025-10-12T02:17:42.000Z,LCTWTP,momentum-ost,TFC East US Server,Red,"rufi0, omeN, Death","Stryder, the Paper, fatal, spek",BLUE,1548,-16,1532
241378469454413834,Death,70,2025-10-12T02:17:42.000Z,LCTWTP,momentum-ost,TFC East US Server,Red,"rufi0, omeN, Carbon","Stryder, the Paper, fatal, spek",BLUE,2225,-16,2209
717554114300739675,jas0n5477,37,2025-10-12T03:03:55.000Z,F83N5R,schtop,TFC East US Server,Blue,"blitz, rufi0, spek","Carbon, omeN, Death, fatal",RED,1555,-15,1540
281609806702313472,blitz,3,2025-10-12T03:03:55.000Z,F83N5R,schtop,TFC East US Server,Blue,"jas0n5477, rufi0, spek","Carbon, omeN, Death, fatal",RED,2319,-15,2304
468578577537826831,rufi0,65,2025-10-12T03:03:55.000Z,F83N5R,schtop,TFC East US Server,Blue,"jas0n5477, blitz, spek","Carbon, omeN, Death, fatal",RED,2285,-15,2270
183763294996135936,spek,48,2025-10-12T03:03:55.000Z,F83N5R,schtop,TFC East US Server,Blue,"jas0n5477, blitz, rufi0","Carbon, omeN, Death, fatal",RED,1790,-15,1775
126107614240178176,Carbon,62,2025-10-12T03:03:55.000Z,F83N5R,schtop,TFC East US Server,Red,"omeN, Death, fatal","jas0n5477, blitz, rufi0, spek",RED,1532,15,1547
404362334988140554,omeN,27,2025-10-12T03:03:55.000Z,F83N5R,schtop,TFC East US Server,Red,"Carbon, Death, fatal","jas0n5477, blitz, rufi0, spek",RED,1405,15,1420
241378469454413834,Death,71,2025-10-12T03:03:55.000Z,F83N5R,schtop,TFC East US Server,Red,"Carbon, omeN, fatal","jas0n5477, blitz, rufi0, spek",RED,2209,15,2224
305373873409622017,fatal,20,2025-10-12T03:03:55.000Z,F83N5R,schtop,TFC East US Server,Red,"Carbon, omeN, Death","jas0n5477, blitz, rufi0, spek",RED,2913,15,2928
1291623909950754817,Moreno,82,2025-10-12T03:49:16.000Z,ZQYPQN,cranked,TFC East US Server,Blue,"spek, asie slater, Death","Carbon, KuKu Bird, jas0n5477, rufi0",BLUE,1855,16,1871
183763294996135936,spek,49,2025-10-12T03:49:16.000Z,ZQYPQN,cranked,TFC East US Server,Blue,"Moreno, asie slater, Death","Carbon, KuKu Bird, jas0n5477, rufi0",BLUE,1775,16,1791
696155341951598649,asie slater,10,2025-10-12T03:49:16.000Z,ZQYPQN,cranked,TFC East US Server,Blue,"Moreno, spek, Death","Carbon, KuKu Bird, jas0n5477, rufi0",BLUE,904,16,920
241378469454413834,Death,72,2025-10-12T03:49:16.000Z,ZQYPQN,cranked,TFC East US Server,Blue,"Moreno, spek, asie slater","Carbon, KuKu Bird, jas0n5477, rufi0",BLUE,2224,16,2240
126107614240178176,Carbon,63,2025-10-12T03:49:16.000Z,ZQYPQN,cranked,TFC East US Server,Red,"KuKu Bird, jas0n5477, rufi0","Moreno, spek, asie slater, Death",BLUE,1547,-16,1531
705975829410217996,KuKu Bird,37,2025-10-12T03:49:16.000Z,ZQYPQN,cranked,TFC East US Server,Red,"Carbon, jas0n5477, rufi0","Moreno, spek, asie slater, Death",BLUE,1416,-16,1400
717554114300739675,jas0n5477,38,2025-10-12T03:49:16.000Z,ZQYPQN,cranked,TFC East US Server,Red,"Carbon, KuKu Bird, rufi0","Moreno, spek, asie slater, Death",BLUE,1540,-16,1524
468578577537826831,rufi0,66,2025-10-12T03:49:16.000Z,ZQYPQN,cranked,TFC East US Server,Red,"Carbon, KuKu Bird, jas0n5477","Moreno, spek, asie slater, Death",BLUE,2270,-16,2254
184467143520288768,davjs,14,2025-10-12T04:38:11.000Z,K8BCWV,demolish2_b4r,TFC East US Server,Blue,"Ricky, jas0n5477, dullrazor","Carbon, Moreno, spek, asie slater",BLUE,2286,16,2302
255834576742645761,Ricky,6,2025-10-12T04:38:11.000Z,K8BCWV,demolish2_b4r,TFC East US Server,Blue,"davjs, jas0n5477, dullrazor","Carbon, Moreno, spek, asie slater",BLUE,1983,16,1999
717554114300739675,jas0n5477,39,2025-10-12T04:38:11.000Z,K8BCWV,demolish2_b4r,TFC East US Server,Blue,"davjs, Ricky, dullrazor","Carbon, Moreno, spek, asie slater",BLUE,1524,16,1540
737481545216163891,dullrazor,43,2025-10-12T04:38:11.000Z,K8BCWV,demolish2_b4r,TFC East US Server,Blue,"davjs, Ricky, jas0n5477","Carbon, Moreno, spek, asie slater",BLUE,359,16,375
126107614240178176,Carbon,64,2025-10-12T04:38:11.000Z,K8BCWV,demolish2_b4r,TFC East US Server,Red,"Moreno, spek, asie slater","davjs, Ricky, jas0n5477, dullrazor",BLUE,1531,-16,1515
1291623909950754817,Moreno,83,2025-10-12T04:38:11.000Z,K8BCWV,demolish2_b4r,TFC East US Server,Red,"Carbon, spek, asie slater","davjs, Ricky, jas0n5477, dullrazor",BLUE,1871,-16,1855
183763294996135936,spek,50,2025-10-12T04:38:11.000Z,K8BCWV,demolish2_b4r,TFC East US Server,Red,"Carbon, Moreno, asie slater","davjs, Ricky, jas0n5477, dullrazor",BLUE,1791,-16,1775
696155341951598649,asie slater,11,2025-10-12T04:38:11.000Z,K8BCWV,demolish2_b4r,TFC East US Server,Red,"Carbon, Moreno, spek","davjs, Ricky, jas0n5477, dullrazor",BLUE,920,-16,904
346077781819654144,NOOKIE,4,2025-10-12T05:26:47.000Z,J3T5JX,sectionattack_l-ost,TFC East US Server,Blue,"dullrazor, rufi0, Death","asie slater, KuKu Bird, spek, Emilio!.ar",BLUE,1074,36,1110
737481545216163891,dullrazor,44,2025-10-12T05:26:47.000Z,J3T5JX,sectionattack_l-ost,TFC East US Server,Blue,"NOOKIE, rufi0, Death","asie slater, KuKu Bird, spek, Emilio!.ar",BLUE,375,36,411
468578577537826831,rufi0,67,2025-10-12T05:26:47.000Z,J3T5JX,sectionattack_l-ost,TFC East US Server,Blue,"NOOKIE, dullrazor, Death","asie slater, KuKu Bird, spek, Emilio!.ar",BLUE,2254,36,2290
241378469454413834,Death,73,2025-10-12T05:26:47.000Z,J3T5JX,sectionattack_l-ost,TFC East US Server,Blue,"NOOKIE, dullrazor, rufi0","asie slater, KuKu Bird, spek, Emilio!.ar",BLUE,2240,36,2276
696155341951598649,asie slater,12,2025-10-12T05:26:47.000Z,J3T5JX,sectionattack_l-ost,TFC East US Server,Red,"KuKu Bird, spek, Emilio!.ar","NOOKIE, dullrazor, rufi0, Death",BLUE,904,-12,892
705975829410217996,KuKu Bird,38,2025-10-12T05:26:47.000Z,J3T5JX,sectionattack_l-ost,TFC East US Server,Red,"asie slater, spek, Emilio!.ar","NOOKIE, dullrazor, rufi0, Death",BLUE,1400,-12,1388
183763294996135936,spek,51,2025-10-12T05:26:47.000Z,J3T5JX,sectionattack_l-ost,TFC East US Server,Red,"asie slater, KuKu Bird, Emilio!.ar","NOOKIE, dullrazor, rufi0, Death",BLUE,1775,-12,1763
384845530712506368,Emilio!.ar,26,2025-10-12T05:26:47.000Z,J3T5JX,sectionattack_l-ost,TFC East US Server,Red,"asie slater, KuKu Bird, spek","NOOKIE, dullrazor, rufi0, Death",BLUE,1480,-12,1468
1291623909950754817,Moreno,84,2025-10-12T06:19:24.000Z,KEMKHU,siege,TFC East US Server,Blue,"Death, dullrazor, Demonz","asie slater, KuKu Bird, dougtck, light",BLUE,1855,15,1870
241378469454413834,Death,74,2025-10-12T06:19:24.000Z,KEMKHU,siege,TFC East US Server,Blue,"Moreno, dullrazor, Demonz","asie slater, KuKu Bird, dougtck, light",BLUE,2276,15,2291
737481545216163891,dullrazor,45,2025-10-12T06:19:24.000Z,KEMKHU,siege,TFC East US Server,Blue,"Moreno, Death, Demonz","asie slater, KuKu Bird, dougtck, light",BLUE,411,15,426
823692313477120001,Demonz,2,2025-10-12T06:19:24.000Z,KEMKHU,siege,TFC East US Server,Blue,"Moreno, Death, dullrazor","asie slater, KuKu Bird, dougtck, light",BLUE,1756,15,1771
696155341951598649,asie slater,13,2025-10-12T06:19:24.000Z,KEMKHU,siege,TFC East US Server,Red,"KuKu Bird, dougtck, light","Moreno, Death, dullrazor, Demonz",BLUE,892,-15,877
705975829410217996,KuKu Bird,39,2025-10-12T06:19:24.000Z,KEMKHU,siege,TFC East US Server,Red,"asie slater, dougtck, light","Moreno, Death, dullrazor, Demonz",BLUE,1388,-15,1373
303845825476558859,dougtck,7,2025-10-12T06:19:24.000Z,KEMKHU,siege,TFC East US Server,Red,"asie slater, KuKu Bird, light","Moreno, Death, dullrazor, Demonz",BLUE,2848,-15,2833
468121443507372052,light,17,2025-10-12T06:19:24.000Z,KEMKHU,siege,TFC East US Server,Red,"asie slater, KuKu Bird, dougtck","Moreno, Death, dullrazor, Demonz",BLUE,1103,-15,1088
184467143520288768,davjs,15,2025-10-12T07:18:52.000Z,CA8Z8Y,phantom_lg,TFC East US Server,Blue,"asie slater, Death, light","Moreno, dougtck, Erb, NOOKIE",BLUE,2302,15,2317
696155341951598649,asie slater,14,2025-10-12T07:18:52.000Z,CA8Z8Y,phantom_lg,TFC East US Server,Blue,"davjs, Death, light","Moreno, dougtck, Erb, NOOKIE",BLUE,877,15,892
241378469454413834,Death,75,2025-10-12T07:18:52.000Z,CA8Z8Y,phantom_lg,TFC East US Server,Blue,"davjs, asie slater, light","Moreno, dougtck, Erb, NOOKIE",BLUE,2291,15,2306
468121443507372052,light,18,2025-10-12T07:18:52.000Z,CA8Z8Y,phantom_lg,TFC East US Server,Blue,"davjs, asie slater, Death","Moreno, dougtck, Erb, NOOKIE",BLUE,1088,15,1103
1291623909950754817,Moreno,85,2025-10-12T07:18:52.000Z,CA8Z8Y,phantom_lg,TFC East US Server,Red,"dougtck, Erb, NOOKIE","davjs, asie slater, Death, light",BLUE,1870,-15,1855
303845825476558859,dougtck,8,2025-10-12T07:18:52.000Z,CA8Z8Y,phantom_lg,TFC East US Server,Red,"Moreno, Erb, NOOKIE","davjs, asie slater, Death, light",BLUE,2833,-15,2818
196499758867546113,Erb,1,2025-10-12T07:18:52.000Z,CA8Z8Y,phantom_lg,TFC East US Server,Red,"Moreno, dougtck, NOOKIE","davjs, asie slater, Death, light",BLUE,700,-15,685
346077781819654144,NOOKIE,5,2025-10-12T07:18:52.000Z,CA8Z8Y,phantom_lg,TFC East US Server,Red,"Moreno, dougtck, Erb","davjs, asie slater, Death, light",BLUE,1110,-15,1095
193225438355652608,the Paper,26,2025-10-12T17:53:52.000Z,8UNQHS,2mesa3_lg,TFC East US Server,Blue,"kix, Carbon, spek","TloFly, MajorPain, fatal, myth8946",RED,1395,-18,1377
699893964974587995,kix,18,2025-10-12T17:53:52.000Z,8UNQHS,2mesa3_lg,TFC East US Server,Blue,"the Paper, Carbon, spek","TloFly, MajorPain, fatal, myth8946",RED,2001,-18,1983
126107614240178176,Carbon,65,2025-10-12T17:53:52.000Z,8UNQHS,2mesa3_lg,TFC East US Server,Blue,"the Paper, kix, spek","TloFly, MajorPain, fatal, myth8946",RED,1515,-18,1497
183763294996135936,spek,52,2025-10-12T17:53:52.000Z,8UNQHS,2mesa3_lg,TFC East US Server,Blue,"the Paper, kix, Carbon","TloFly, MajorPain, fatal, myth8946",RED,1763,-18,1745
201817465187991552,TloFly,3,2025-10-12T17:53:52.000Z,8UNQHS,2mesa3_lg,TFC East US Server,Red,"MajorPain, fatal, myth8946","the Paper, kix, Carbon, spek",RED,814,18,832
1308534540440178720,MajorPain,1,2025-10-12T17:53:52.000Z,8UNQHS,2mesa3_lg,TFC East US Server,Red,"TloFly, fatal, myth8946","the Paper, kix, Carbon, spek",RED,1100,18,1118
305373873409622017,fatal,21,2025-10-12T17:53:52.000Z,8UNQHS,2mesa3_lg,TFC East US Server,Red,"TloFly, MajorPain, myth8946","the Paper, kix, Carbon, spek",RED,2928,18,2946
227973380391960578,myth8946,1,2025-10-12T17:53:52.000Z,8UNQHS,2mesa3_lg,TFC East US Server,Red,"TloFly, MajorPain, fatal","the Paper, kix, Carbon, spek",RED,2000,18,2018
699893964974587995,kix,19,2025-10-12T18:49:05.000Z,73JMVD,torch2,TFC East US Server,Blue,"fatal, MajorPain, Hampster","Carbon, dougtck, myth8946, spek",RED,1983,-21,1962
305373873409622017,fatal,22,2025-10-12T18:49:05.000Z,73JMVD,torch2,TFC East US Server,Blue,"kix, MajorPain, Hampster","Carbon, dougtck, myth8946, spek",RED,2946,-21,2925
1308534540440178720,MajorPain,2,2025-10-12T18:49:05.000Z,73JMVD,torch2,TFC East US Server,Blue,"kix, fatal, Hampster","Carbon, dougtck, myth8946, spek",RED,1118,-21,1097
176878275262545920,Hampster,1,2025-10-12T18:49:05.000Z,73JMVD,torch2,TFC East US Server,Blue,"kix, fatal, MajorPain","Carbon, dougtck, myth8946, spek",RED,2100,-21,2079
126107614240178176,Carbon,66,2025-10-12T18:49:05.000Z,73JMVD,torch2,TFC East US Server,Red,"dougtck, myth8946, spek","kix, fatal, MajorPain, Hampster",RED,1497,21,1518
303845825476558859,dougtck,9,2025-10-12T18:49:05.000Z,73JMVD,torch2,TFC East US Server,Red,"Carbon, myth8946, spek","kix, fatal, MajorPain, Hampster",RED,2818,21,2839
227973380391960578,myth8946,2,2025-10-12T18:49:05.000Z,73JMVD,torch2,TFC East US Server,Red,"Carbon, dougtck, spek","kix, fatal, MajorPain, Hampster",RED,2018,21,2039
183763294996135936,spek,53,2025-10-12T18:49:05.000Z,73JMVD,torch2,TFC East US Server,Red,"Carbon, dougtck, myth8946","kix, fatal, MajorPain, Hampster",RED,1745,21,1766
699893964974587995,kix,20,2025-10-12T19:29:27.000Z,G9E5MY,raiden9,TFC East US Server,Blue,"Carbon, rk, myth8946","wheaties, SERuM, MajorPain, rufi0",BLUE,1962,21,1983
126107614240178176,Carbon,67,2025-10-12T19:29:27.000Z,G9E5MY,raiden9,TFC East US Server,Blue,"kix, rk, myth8946","wheaties, SERuM, MajorPain, rufi0",BLUE,1518,21,1539
1087546955506384987,rk,2,2025-10-12T19:29:27.000Z,G9E5MY,raiden9,TFC East US Server,Blue,"kix, Carbon, myth8946","wheaties, SERuM, MajorPain, rufi0",BLUE,1917,21,1938
227973380391960578,myth8946,3,2025-10-12T19:29:27.000Z,G9E5MY,raiden9,TFC East US Server,Blue,"kix, Carbon, rk","wheaties, SERuM, MajorPain, rufi0",BLUE,2039,21,2060
700890663385956393,wheaties,2,2025-10-12T19:29:27.000Z,G9E5MY,raiden9,TFC East US Server,Red,"SERuM, MajorPain, rufi0","kix, Carbon, rk, myth8946",BLUE,3414,-21,3393
185013986557820928,SERuM,26,2025-10-12T19:29:27.000Z,G9E5MY,raiden9,TFC East US Server,Red,"wheaties, MajorPain, rufi0","kix, Carbon, rk, myth8946",BLUE,706,-21,685
1308534540440178720,MajorPain,3,2025-10-12T19:29:27.000Z,G9E5MY,raiden9,TFC East US Server,Red,"wheaties, SERuM, rufi0","kix, Carbon, rk, myth8946",BLUE,1097,-21,1076
468578577537826831,rufi0,68,2025-10-12T19:29:27.000Z,G9E5MY,raiden9,TFC East US Server,Red,"wheaties, SERuM, MajorPain","kix, Carbon, rk, myth8946",BLUE,2290,-21,2269
1291623909950754817,Moreno,86,2025-10-12T20:06:47.000Z,T9E5E6,shutdown2_lg2,TFC East US Server,Blue,"wheaties, SERuM, rufi0","spek, Carbon, KOOL-AiD, kix",BLUE,1855,19,1874
700890663385956393,wheaties,3,2025-10-12T20:06:47.000Z,T9E5E6,shutdown2_lg2,TFC East US Server,Blue,"Moreno, SERuM, rufi0","spek, Carbon, KOOL-AiD, kix",BLUE,3393,19,3412
185013986557820928,SERuM,27,2025-10-12T20:06:47.000Z,T9E5E6,shutdown2_lg2,TFC East US Server,Blue,"Moreno, wheaties, rufi0","spek, Carbon, KOOL-AiD, kix",BLUE,685,19,704
468578577537826831,rufi0,69,2025-10-12T20:06:47.000Z,T9E5E6,shutdown2_lg2,TFC East US Server,Blue,"Moreno, wheaties, SERuM","spek, Carbon, KOOL-AiD, kix",BLUE,2269,19,2288
183763294996135936,spek,54,2025-10-12T20:06:47.000Z,T9E5E6,shutdown2_lg2,TFC East US Server,Red,"Carbon, KOOL-AiD, kix","Moreno, wheaties, SERuM, rufi0",BLUE,1766,-19,1747
126107614240178176,Carbon,68,2025-10-12T20:06:47.000Z,T9E5E6,shutdown2_lg2,TFC East US Server,Red,"spek, KOOL-AiD, kix","Moreno, wheaties, SERuM, rufi0",BLUE,1539,-19,1520
339782214562873344,KOOL-AiD,4,2025-10-12T20:06:47.000Z,T9E5E6,shutdown2_lg2,TFC East US Server,Red,"spek, Carbon, kix","Moreno, wheaties, SERuM, rufi0",BLUE,2842,-19,2823
699893964974587995,kix,21,2025-10-12T20:06:47.000Z,T9E5E6,shutdown2_lg2,TFC East US Server,Red,"spek, Carbon, KOOL-AiD","Moreno, wheaties, SERuM, rufi0",BLUE,1983,-19,1964
699893964974587995,kix,22,2025-10-12T21:06:27.000Z,B7ZNW8,schtop,TFC East US Server,Blue,"asie slater, Death, spek","craig, Moreno, DIVISION_WaGoNWh33L, georgie",BLUE,1964,20,1984
696155341951598649,asie slater,15,2025-10-12T21:06:27.000Z,B7ZNW8,schtop,TFC East US Server,Blue,"kix, Death, spek","craig, Moreno, DIVISION_WaGoNWh33L, georgie",BLUE,892,20,912
241378469454413834,Death,76,2025-10-12T21:06:27.000Z,B7ZNW8,schtop,TFC East US Server,Blue,"kix, asie slater, spek","craig, Moreno, DIVISION_WaGoNWh33L, georgie",BLUE,2306,20,2326
183763294996135936,spek,55,2025-10-12T21:06:27.000Z,B7ZNW8,schtop,TFC East US Server,Blue,"kix, asie slater, Death","craig, Moreno, DIVISION_WaGoNWh33L, georgie",BLUE,1747,20,1767
323555053363265536,craig,11,2025-10-12T21:06:27.000Z,B7ZNW8,schtop,TFC East US Server,Red,"Moreno, DIVISION_WaGoNWh33L, georgie","kix, asie slater, Death, spek",BLUE,2025,-20,2005
1291623909950754817,Moreno,87,2025-10-12T21:06:27.000Z,B7ZNW8,schtop,TFC East US Server,Red,"craig, DIVISION_WaGoNWh33L, georgie","kix, asie slater, Death, spek",BLUE,1874,-20,1854
310929767673102337,DIVISION_WaGoNWh33L,16,2025-10-12T21:06:27.000Z,B7ZNW8,schtop,TFC East US Server,Red,"craig, Moreno, georgie","kix, asie slater, Death, spek",BLUE,986,-20,966
196045195714887681,georgie,1,2025-10-12T21:06:27.000Z,B7ZNW8,schtop,TFC East US Server,Red,"craig, Moreno, DIVISION_WaGoNWh33L","kix, asie slater, Death, spek",BLUE,2022,-20,2002
126107614240178176,Carbon,69,2025-10-13T00:21:05.000Z,YE2VK3,congestus_lg,TFC East US Server,Blue,"Moreno, fatal, myth8946","kix, rufi0, Nomad, grens",RED,1520,-20,1500
1291623909950754817,Moreno,88,2025-10-13T00:21:05.000Z,YE2VK3,congestus_lg,TFC East US Server,Blue,"Carbon, fatal, myth8946","kix, rufi0, Nomad, grens",RED,1854,-20,1834
305373873409622017,fatal,23,2025-10-13T00:21:05.000Z,YE2VK3,congestus_lg,TFC East US Server,Blue,"Carbon, Moreno, myth8946","kix, rufi0, Nomad, grens",RED,2925,-20,2905
227973380391960578,myth8946,4,2025-10-13T00:21:05.000Z,YE2VK3,congestus_lg,TFC East US Server,Blue,"Carbon, Moreno, fatal","kix, rufi0, Nomad, grens",RED,2060,-20,2040
699893964974587995,kix,23,2025-10-13T00:21:05.000Z,YE2VK3,congestus_lg,TFC East US Server,Red,"rufi0, Nomad, grens","Carbon, Moreno, fatal, myth8946",RED,1984,20,2004
468578577537826831,rufi0,70,2025-10-13T00:21:05.000Z,YE2VK3,congestus_lg,TFC East US Server,Red,"kix, Nomad, grens","Carbon, Moreno, fatal, myth8946",RED,2288,20,2308
356923411567738881,Nomad,19,2025-10-13T00:21:05.000Z,YE2VK3,congestus_lg,TFC East US Server,Red,"kix, rufi0, grens","Carbon, Moreno, fatal, myth8946",RED,1572,20,1592
219420386612215808,grens,1,2025-10-13T00:21:05.000Z,YE2VK3,congestus_lg,TFC East US Server,Red,"kix, rufi0, Nomad","Carbon, Moreno, fatal, myth8946",RED,2500,20,2520
305373873409622017,fatal,24,2025-10-13T01:57:25.000Z,MHHWQZ,ostargh,TFC East US Server,Blue,"NOOKIE, CyKoDad, Suicide_Kid","KuKu Bird, Stryder, Carbon, HanzzYolo",RED,2905,-17,2888
346077781819654144,NOOKIE,6,2025-10-13T01:57:25.000Z,MHHWQZ,ostargh,TFC East US Server,Blue,"fatal, CyKoDad, Suicide_Kid","KuKu Bird, Stryder, Carbon, HanzzYolo",RED,1095,-17,1078
683598755593060376,CyKoDad,1,2025-10-13T01:57:25.000Z,MHHWQZ,ostargh,TFC East US Server,Blue,"fatal, NOOKIE, Suicide_Kid","KuKu Bird, Stryder, Carbon, HanzzYolo",RED,600,-17,583
683484341283848386,Suicide_Kid,1,2025-10-13T01:57:25.000Z,MHHWQZ,ostargh,TFC East US Server,Blue,"fatal, NOOKIE, CyKoDad","KuKu Bird, Stryder, Carbon, HanzzYolo",RED,600,-17,583
705975829410217996,KuKu Bird,40,2025-10-13T01:57:25.000Z,MHHWQZ,ostargh,TFC East US Server,Red,"Stryder, Carbon, HanzzYolo","fatal, NOOKIE, CyKoDad, Suicide_Kid",RED,1373,51,1424
712662788496949329,Stryder,3,2025-10-13T01:57:25.000Z,MHHWQZ,ostargh,TFC East US Server,Red,"KuKu Bird, Carbon, HanzzYolo","fatal, NOOKIE, CyKoDad, Suicide_Kid",RED,1549,51,1600
126107614240178176,Carbon,70,2025-10-13T01:57:25.000Z,MHHWQZ,ostargh,TFC East US Server,Red,"KuKu Bird, Stryder, HanzzYolo","fatal, NOOKIE, CyKoDad, Suicide_Kid",RED,1500,51,1551
451243270065094677,HanzzYolo,24,2025-10-13T01:57:25.000Z,MHHWQZ,ostargh,TFC East US Server,Red,"KuKu Bird, Stryder, Carbon","fatal, NOOKIE, CyKoDad, Suicide_Kid",RED,985,51,1036
737481545216163891,dullrazor,46,2025-10-13T02:47:07.000Z,PWBYL2,momentum-ost,TFC East US Server,Blue,"fatal, HanzzYolo, KuKu Bird","spek, Stryder, CyKoDad, Moreno",BLUE,426,60,486
305373873409622017,fatal,25,2025-10-13T02:47:07.000Z,PWBYL2,momentum-ost,TFC East US Server,Blue,"dullrazor, HanzzYolo, KuKu Bird","spek, Stryder, CyKoDad, Moreno",BLUE,2888,60,2948
451243270065094677,HanzzYolo,25,2025-10-13T02:47:07.000Z,PWBYL2,momentum-ost,TFC East US Server,Blue,"dullrazor, fatal, KuKu Bird","spek, Stryder, CyKoDad, Moreno",BLUE,1036,60,1096
705975829410217996,KuKu Bird,41,2025-10-13T02:47:07.000Z,PWBYL2,momentum-ost,TFC East US Server,Blue,"dullrazor, fatal, HanzzYolo","spek, Stryder, CyKoDad, Moreno",BLUE,1424,60,1484
183763294996135936,spek,56,2025-10-13T02:47:07.000Z,PWBYL2,momentum-ost,TFC East US Server,Red,"Stryder, CyKoDad, Moreno","dullrazor, fatal, HanzzYolo, KuKu Bird",BLUE,1767,-20,1747
712662788496949329,Stryder,4,2025-10-13T02:47:07.000Z,PWBYL2,momentum-ost,TFC East US Server,Red,"spek, CyKoDad, Moreno","dullrazor, fatal, HanzzYolo, KuKu Bird",BLUE,1600,-20,1580
