3GQP9S	https://www.tfcstats.com/pickup/fun-stuff-east-stormz2-lg-feb-23-2026
3HFTAH	https://www.tfcstats.com/pickup/fun-stuff-central-siege-mar-22-2026
3HR45K	https://www.tfcstats.com/pickup/fun-stuff-east-demolish2-b6-mar-8-2026
3JF8C7	https://www.tfcstats.com/pickup/fun-stuff-central-castra-b5-nov-30-2025
3JH8PQ	https://www.tfcstats.com/pickup/fun-stuff-central-fry-baked-lg-jan-23-2026
3K4TJZ	https://www.tfcstats.com/pickup/fun-stuff-central-cranked-may-31-2026
3KBLE3	https://www.tfcstats.com/pickup/fun-stuff-central-siden-lg-dec-13-2025
3LALYU	https://www.tfcstats.com/pickup/fun-stuff-central-alchimy-lg-may-5-2026
3M2TAZ	https://www.tfcstats.com/pickup/fun-stuff-raiden9-oct-25-2025
3NMGRV	https://www.tfcstats.com/pickup/fun-stuff-central-stormz2-lg-dec-11-2025
3NP3KZ	https://www.tfcstats.com/pickup/fun-stuff-east-phantom-lg-apr-9-2026
3NQD46	https://www.tfcstats.com/pickup/fun-stuff-central-raiden9-mar-5-2026
3PCMH5	https://www.tfcstats.com/pickup/fun-stuff-central-orbit-tfp-mar-17-2026
3QSR7W	https://www.tfcstats.com/pickup/fun-stuff-central-monkey-lg-jun-7-2026
3RT832	https://www.tfcstats.com/pickup/fun-stuff-east-raiden9-feb-23-2026
3SAMJW	https://www.tfcstats.com/pickup/fun-stuff-central-nexus-b4-apr-9-2026
3SMWTR	https://www.tfcstats.com/pickup/fun-stuff-central-stormz2-lg-jan-19-2026
3UAS2D	https://www.tfcstats.com/pickup/fun-stuff-central-phantom-lg-apr-22-2026
3VLP32	https://www.tfcstats.com/pickup/fun-stuff-east-alchimy-lg-mar-16-2026
3VSFHK	https://www.tfcstats.com/pickup/fun-stuff-east-openfire-lowgrens-jan-10-2026
3WMSKK	https://www.tfcstats.com/pickup/fun-stuff-central-congestus-lg-nov-21-2025
3WS9UJ	https://www.tfcstats.com/pickup/fun-stuff-east-voltage-lg-feb-20-2026
3X8NAK	https://www.tfcstats.com/pickup/fun-stuff-phantom-lg-oct-26-2025-1
3XS68Y	https://www.tfcstats.com/pickup/fun-stuff-central-demolish2-b5-jan-2-2026
3XYP5F	https://www.tfcstats.com/pickup/fun-stuff-east-cranked-jun-15-2026
3YDUQP	https://www.tfcstats.com/pickup/fun-stuff-phantom-lg-oct-30-2025
3Z68AG	https://www.tfcstats.com/pickup/fun-stuff-central-openfire-lowgrens-may-15-2026
3ZGE95	https://www.tfcstats.com/pickup/fun-stuff-central-stormz2-lg-jan-14-2026
42PTYY	https://www.tfcstats.com/pickup/fun-stuff-central-proton-l-dec-1-2025
44LYJN	https://www.tfcstats.com/pickup/fun-stuff-east-shutdown2-lg2-may-21-2026
47APRT	https://www.tfcstats.com/pickup/fun-stuff-east-schtop-jan-2-2026
48U9VG	https://www.tfcstats.com/pickup/fun-stuff-east-fry-baked-lg-jan-1-2026
49DLXG	https://www.tfcstats.com/pickup/fun-stuff-east-monkey-lg-may-1-2026
4BBQ66	https://www.tfcstats.com/pickup/fun-stuff-central-monkey-lg-nov-9-2025
4BECBC	https://www.tfcstats.com/pickup/fun-stuff-round-1-score-20-stowaway2-lg2-oct-15-2025
4CBNJR	https://www.tfcstats.com/pickup/fun-stuff-central-shutdown2-lg2-feb-14-2026
4DZBXJ	https://www.tfcstats.com/pickup/fun-stuff-central-pitfall-jan-7-2026
4EPV2B	https://www.tfcstats.com/pickup/fun-stuff-central-alchimy-lg-dec-14-2025
4F8HTA	https://www.tfcstats.com/pickup/fun-stuff-round-1-score-110-alchimy-lg-oct-17-2025-1
4FV6YK	https://www.tfcstats.com/pickup/fun-stuff-east-shutdown2-lg2-jun-12-2026
4G9GZ7	https://www.tfcstats.com/pickup/fun-stuff-round-1-score-60-phantom-lg-oct-15-2025
4GK5JX	https://www.tfcstats.com/pickup/fun-stuff-east-alchimy-lg-nov-16-2025
4GLABE	https://www.tfcstats.com/pickup/fun-stuff-ostargh-dec-31-1969
4GMZMQ	https://www.tfcstats.com/pickup/fun-stuff-east-stormz2-lg-jun-6-2026
4H3QRE	https://www.tfcstats.com/pickup/fun-stuff-central-demolish2-b6-may-4-2026
4H44V7	https://www.tfcstats.com/pickup/fun-stuff-central-datchurch-dec-8-2025
4HL6VB	https://www.tfcstats.com/pickup/fun-stuff-central-alchimy-lg-nov-14-2025
4HUN76	https://www.tfcstats.com/pickup/fun-stuff-central-monkey-lg-feb-17-2026
4JG82C	https://www.tfcstats.com/pickup/fun-stuff-central-stormz2-lg-nov-8-2025-1
4JY8HZ	https://www.tfcstats.com/pickup/fun-stuff-round-1-score-70-toasted-b16-oct-16-2025-1
4K98K8	https://www.tfcstats.com/pickup/fun-stuff-east-phantom-lg-apr-12-2026
4KMRR5	https://www.tfcstats.com/pickup/fun-stuff-blutopia-tfp-nov-3-2025
4KWRQX	https://www.tfcstats.com/pickup/fun-stuff-east-cranked-apr-17-2026
4L27HT	https://www.tfcstats.com/pickup/fun-stuff-schtop-oct-30-2025
